date,load_MW_50Hertz,load_MW_Amprion,load_MW_TenneT,load_MW_TransnetBW,load_A_50Hertz,load_A_Amprion,load_A_TenneT,load_A_TransnetBW,load_B_50Hertz,load_B_Amprion,load_B_TenneT,load_B_TransnetBW,load_C_50Hertz,load_C_Amprion,load_C_TenneT,load_C_TransnetBW
4/24/2023 17:00,12437.75,21100.75,16880.75,7389.25,13919.9358,23615.29097,18892.40065,8269.814524,14789.93179,25091.24666,20073.1757,8786.677932,15687.11515,26613.32596,21290.84996,9319.693321
4/24/2023 18:00,12517.75,21685,16864.25,7402.75,14009.46926,24269.16507,18873.93438,8284.923297,14885.06109,25785.98788,20053.55528,8802.731003,15788.01517,27350.21141,21270.03933,9336.7202
4/24/2023 19:00,12759.75,21479.5,16667,7486.75,14280.308,24039.17598,18653.17843,8378.933436,15172.82725,25541.62447,19819.00208,8902.616776,16093.23772,27091.02449,21021.25772,9442.66522
4/24/2023 20:00,12670.25,20898.75,16114.5,7434.75,14180.14243,23389.21897,18034.83793,8320.736683,15066.40134,24851.04516,19162.0153,8840.782726,15980.35583,26358.55341,20324.41696,9377.080207
4/24/2023 21:00,12148.25,20454,15566.5,7131,13595.93657,22891.46886,17421.53369,7980.789305,14445.68261,24322.18567,18510.37954,8479.588637,15321.9832,25797.61237,19633.25183,8993.975448
4/24/2023 22:00,11534.75,19088.75,14797.75,6643.75,12909.3268,21363.52431,16561.17304,7435.47454,13716.15973,22698.74458,17596.24635,7900.191699,14548.20618,24075.69048,18663.66571,8379.431269
4/24/2023 23:00,11295,17407.5,14194,6119.5,12641.0062,19481.92257,15885.47516,6848.750547,13431.06909,20699.54273,16878.31736,7276.797457,14245.82144,21955.21352,17902.18588,7718.220832
4/25/2023 0:00,10760.25,16372,13480,5685.25,12042.53094,18323.02377,15086.38898,6362.751704,12795.18912,19468.21276,16029.28829,6760.423685,13571.36787,20649.1889,17001.65321,7170.522916
4/25/2023 1:00,10346,15703,13107,5362.75,11578.91546,17574.30016,14668.9392,6001.81992,12302.59768,18672.69392,15585.7479,6376.933665,13048.89496,19805.41249,16531.20687,6763.769714
4/25/2023 2:00,10255.5,15356.75,12805.75,5244.25,11477.63073,17186.78813,14331.78974,5869.198473,12194.98265,18260.96239,15227.5266,6236.023378,12934.75182,19368.70459,16151.25524,6614.311561
4/25/2023 3:00,10215,15688.5,12706.25,5325.5,11432.30441,17558.07222,14220.43249,5960.1309,12146.82344,18655.45174,15109.20952,6332.639081,12883.67118,19787.12436,16025.76084,6716.788143
4/25/2023 4:00,10761.5,16082.25,12528.25,5538,12043.9299,17998.74475,14021.22053,6197.954168,12796.67552,19123.6663,14897.54682,6585.326304,13572.94444,20283.74164,15801.25829,6984.803818
4/25/2023 5:00,11451.5,17325,13444.25,6049,12816.15604,19389.59118,15046.37872,6769.849181,13617.16579,20601.44063,15986.77738,7192.964754,14443.2071,21851.16037,16956.56351,7629.30269
4/25/2023 6:00,12483.75,19901.5,15339.5,7023.25,13971.41754,22273.12836,17167.48248,7860.198919,14844.63114,23665.19889,18240.45013,8351.461351,15745.13266,25100.77161,19346.94803,8858.075734
4/25/2023 7:00,13314.25,21661,16871.75,7768.5,14900.88683,24242.30503,18882.32814,8694.259111,15832.19226,25757.44909,20062.47365,9237.650305,16792.60098,27319.94141,21279.4987,9798.022474
4/25/2023 8:00,13047.75,22461.5,17771.25,8230.25,14602.62848,25138.19927,19889.02005,9211.035083,15515.29276,26709.33672,21132.0838,9786.724776,16456.47779,28329.57222,22413.99329,10380.40477
4/25/2023 9:00,13231.75,22853,17829,8461.25,14808.55545,25576.35367,19953.65202,9469.562966,15734.09016,27174.87577,21200.75527,10061.41065,16688.54784,28823.35169,22486.83049,10671.75358
4/25/2023 10:00,13289,22848,18007.75,8728.25,14872.62783,25570.75782,20153.70335,9768.380908,15802.16707,27168.93019,21413.30981,10378.90471,16760.75441,28817.04544,22712.27897,11008.50739
4/25/2023 11:00,13371.25,23762.5,17879.25,8797.5,14964.67943,26594.23726,20009.89022,9845.883314,15899.97189,28256.37708,21260.50836,10461.25102,16864.49225,29970.45878,22550.20832,11095.84897
4/25/2023 12:00,13352.5,23317.5,17773.5,8583,14943.69502,26096.20735,19891.53817,9605.821709,15877.67596,27727.22031,21134.75931,10206.18557,16840.8438,29409.20243,22416.83111,10825.31079
4/25/2023 13:00,13225.75,22426.75,17221.75,8394.75,14801.84044,25099.30817,19274.03705,9395.138272,15726.95546,26668.01493,20478.66437,9982.334414,16680.98034,28285.74378,21720.93629,10587.88044
4/25/2023 14:00,13293.5,21292.25,16989,8114.5,14877.66409,23829.61171,19013.55063,9081.49135,15807.5181,25318.96244,20201.89754,9649.084559,16766.43004,26854.85538,21427.38029,10234.41506
4/25/2023 15:00,12987.5,21038.75,16599.5,7973,14535.19858,23545.90254,18577.63456,8923.129033,15443.6485,25017.52145,19738.73672,9480.824597,16380.48747,26535.12845,20936.12333,10055.94815
4/25/2023 16:00,12771,20910,16282.5,7734.75,14292.89864,23401.80962,18222.85821,8656.48718,15186.20481,24864.42272,19361.78684,9197.517628,16107.42679,26372.74248,20536.307,9755.455279
4/25/2023 17:00,12923,20722.75,16795.25,7564.5,14463.01223,23192.24535,18796.71176,8465.948773,15366.95049,24641.76068,19971.50625,8995.070571,16299.13683,26136.57337,21183.01306,9540.727426
4/25/2023 18:00,12969.5,21066.25,16900,7511.5,14515.05355,23576.67967,18913.94464,8406.632852,15422.2444,25050.22215,20096.06618,8932.047405,16357.78496,26569.81283,21315.12902,9473.881163
4/25/2023 19:00,13081.5,21330,16783.25,7574.5,14640.40041,23871.86031,18783.28174,8477.140456,15555.42543,25363.85158,19957.23685,9006.961735,16499.04499,26902.46758,21167.87806,9553.339928
4/25/2023 20:00,13147.25,20884,16316.25,7380.75,14713.98572,23372.71124,18260.63014,8260.301594,15633.60983,24833.50569,19401.91952,8776.570443,16581.97219,26339.94997,20578.8742,9308.972694
4/25/2023 21:00,12606.25,20525.5,15743.75,7194,14108.51566,22971.4894,17619.90627,8051.29691,14990.29789,24407.20748,18721.15041,8554.502966,15899.63581,25887.79176,19856.80844,9073.434213
4/25/2023 22:00,11980.75,19162.5,15027.75,6780.75,13408.47588,21446.06297,16818.58175,7588.8006,14246.50562,22786.44191,17869.74311,8063.100638,15110.72379,24168.70769,18953.75326,8552.222552
4/25/2023 23:00,11654.25,17548.5,13931.5,6290.25,13043.06742,19639.7253,15591.69348,7039.848538,13858.25913,20867.20813,16566.17432,7479.839072,14698.92559,22133.0498,17571.10769,7933.57931
4/26/2023 0:00,10654.25,16222,13260.25,5791,11923.8991,18155.14852,14840.45174,6481.103754,12669.14279,19289.8453,15767.97998,6886.172738,13437.67535,20460.00136,16724.49347,7303.900129
4/26/2023 1:00,10259,15812.25,13048.75,5684.75,11481.54782,17696.5693,14603.74764,6362.192119,12199.14456,18802.60488,15516.48187,6759.829127,12939.16619,19943.20408,16457.73904,7169.892291
4/26/2023 2:00,10222.25,15686,12882,5592,11440.41838,17555.2743,14417.12633,6258.389257,12155.44453,18652.47895,15318.19672,6649.538586,12892.81525,19783.97123,16247.42557,7052.911331
4/26/2023 3:00,10311.75,16076.25,12663.75,5669,11540.58395,17992.02974,14172.86784,6344.565218,12261.87044,19116.5316,15058.67208,6741.100544,13005.69714,20276.17414,15972.1577,7150.027599
4/26/2023 4:00,10688.25,16625,12932.75,5787,11961.95082,18606.17336,14473.92412,6476.62708,12709.57275,19769.05919,15378.54438,6881.416273,13480.55786,20968.28521,16311.43402,7298.855128
4/26/2023 5:00,11527.25,17938.25,13992,6232,12900.93304,20075.92115,15659.40316,6974.656984,13707.24136,21330.66623,16638.11586,7410.573045,14538.74681,22624.62208,17647.41333,7860.111484
4/26/2023 6:00,12403.5,20160.75,15791.5,7169.75,13881.60428,22563.27275,17673.34656,8024.157078,14749.20455,23973.4773,18777.93072,8525.666895,15643.91733,25427.75074,19917.03313,9042.848894
4/26/2023 7:00,13198.75,21307.5,16962,7714.75,14771.62289,23846.67902,18983.33308,8634.103813,15694.84932,25337.09646,20169.7914,9173.735302,16646.92658,26874.08945,21393.32654,9730.230274
4/26/2023 8:00,13117.25,22112,17450.75,8123.75,14680.41067,24747.04994,19530.3266,9091.843657,15597.93634,26293.74056,20750.97201,9660.083886,16544.13469,27888.76526,22009.76259,10246.08162
4/26/2023 9:00,13035.5,22152.25,17200.5,8116.5,14588.91866,24792.09646,19250.25473,9083.729687,15500.72608,26341.60249,20453.39565,9651.462792,16441.02748,27939.53059,21694.13472,10236.93756
4/26/2023 10:00,13083.25,22675.25,17627.25,8108.25,14642.35895,25377.4215,19727.85981,9074.496548,15557.50639,26963.51034,20960.85104,9641.652582,16501.25218,28599.16446,22232.37326,10226.53224
4/26/2023 11:00,13198,22736,17922.5,7985.25,14770.78352,25445.41097,20058.29425,8936.838844,15693.95749,27035.74916,21311.93764,9495.391272,16645.98064,28675.78541,22604.75739,10071.39846
4/26/2023 12:00,12828.5,22745,17739.25,8009,14357.25082,25455.48349,19853.20666,8963.419092,15254.579,27046.45121,21094.03207,9523.632785,16179.94868,28687.13666,22373.63329,10101.35316
4/26/2023 13:00,12679.75,22113,17545.75,7883.5,14190.77453,24748.16911,19636.64759,8822.963468,15077.69794,26294.92968,20863.93806,9374.398684,15992.33771,27890.02651,22129.58136,9943.066252
4/26/2023 14:00,12469.75,21277.5,16893.75,7754.5,13955.74919,23813.10397,18906.94984,8678.590754,14827.98351,25301.42297,20088.63421,9221.002676,15727.47516,26836.25194,21307.24621,9780.364971
4/26/2023 15:00,12600,20752.75,16506.5,7555.75,14101.52086,23225.8204,18473.55191,8456.15605,14982.86591,24677.43417,19628.1489,8984.665803,15891.753,26174.41088,20818.82705,9529.691486
4/26/2023 16:00,12744.25,20383.5,16398,7448.5,14262.96089,22812.56749,18352.12215,8336.125248,15154.39595,24238.35296,19499.12978,8857.133076,16073.68835,25708.69423,20681.9814,9394.422398
4/26/2023 17:00,13324.25,20475.5,16341.25,7298.25,14912.07852,22915.53098,18288.60934,8167.970207,15844.08342,24347.75167,19431.64743,8678.468345,16805.21348,25824.72925,20610.40545,9204.91955
4/26/2023 18:00,13409,20675,16379.5,7241.25,15006.92803,23138.80506,18331.41753,8104.177613,15944.86103,24584.98038,19477.13113,8610.688714,16912.10444,26076.34867,20658.64827,9133.028286
4/26/2023 19:00,13575.75,20652.5,16355,7268,15193.54935,23113.62377,18303.99791,8134.115365,16143.14618,24558.22526,19447.99778,8642.497576,17122.41792,26047.97054,20627.74764,9166.76673
4/26/2023 20:00,13149.75,20238.5,15884.25,7140.5,14716.78364,22650.28809,17777.14942,7991.421404,15636.58262,24065.93109,18888.22126,8490.885242,16585.12532,25525.81294,20034.01409,9005.957325
4/26/2023 21:00,12818.75,19684,15498,7016.5,14346.33893,22029.70925,17344.87066,7852.644532,15242.98511,23406.56608,18428.92507,8343.434816,16167.65149,24826.44969,19546.85619,8849.562295
4/26/2023 22:00,12058.75,18258.25,14674.5,6591.5,13495.771,20434.05502,16423.23554,7376.997995,14339.25669,21711.18346,17449.68776,7838.06037,15209.10131,23028.22216,18508.21662,8313.530944
4/26/2023 23:00,11291.75,16967,13655,6253.5,12637.3689,18988.92892,15282.24344,6998.719103,13427.20446,20175.73698,16237.38365,7436.139046,14241.72238,21399.63279,17222.372,7887.228364
4/27/2023 0:00,10695.25,15741.75,13258,5741.75,11969.785,17617.66794,14837.93362,6425.984714,12717.89656,18718.77218,15765.30447,6827.608758,13489.38661,19854.28593,16721.65566,7241.783554
4/27/2023 1:00,10417.25,15361.5,12512.5,5428.25,11658.6562,17192.10418,14003.59363,6075.125445,12387.32222,18266.61069,14878.81823,6454.820785,13138.75904,19374.69553,15781.3936,6846.381605
4/27/2023 2:00,10338.75,15452,12179.75,5287.5,11570.80149,17293.38891,13631.19037,5917.602503,12293.97658,18374.22572,14483.13977,6287.45266,13039.7509,19488.83868,15361.71259,6668.860634
4/27/2023 3:00,10408.5,15690.25,12477.5,5340.75,11648.86348,17560.03077,13964.42274,5977.198217,12376.91745,18657.53269,14837.19916,6350.773105,13127.7231,19789.33155,15737.24985,6736.022209
4/27/2023 4:00,10739.5,15919.5,12582.75,5476.25,12019.3082,17816.6001,14082.21521,6128.845524,12770.51496,18930.13761,14962.35366,6511.898369,13545.19693,20078.47316,15869.99643,6906.921616
4/27/2023 5:00,11603.5,17127.5,13463.5,5895.25,12986.26963,19168.55544,15067.92271,6597.777051,13797.91148,20366.59015,16009.66787,7010.138117,14634.91714,21602.06345,16980.84258,7435.385466
4/27/2023 6:00,12702,19462.75,15288,6901,14215.67603,21782.09326,17109.84531,7723.380591,15104.15578,23143.47409,18179.21064,8206.091878,16020.40052,24547.39807,19281.99364,8703.887893
4/27/2023 7:00,13582.5,20775,16215,7584,15201.10374,23250.72189,18147.31434,8487.772555,16151.17272,24703.89201,19281.52149,9018.25834,17130.93136,26202.4737,20451.17261,9565.321805
4/27/2023 8:00,13790.5,21699.75,17070.25,7959.25,15433.89075,24285.6728,19104.48305,8907.740468,16398.50892,25803.52735,20298.51324,9464.474247,17393.27141,27368.81485,21529.85688,10038.60596
4/27/2023 9:00,13752.75,22039.75,17329.75,8007.5,15391.64214,24666.19003,19394.90723,8961.74034,16353.61978,26207.8269,20607.08893,9521.849111,17345.65921,27797.63993,21857.15131,10099.46128
4/27/2023 10:00,13573,21829.25,17394.5,8080.75,15190.47164,24430.6051,19467.37338,9043.719419,16139.87611,25957.51791,20684.08422,9608.951883,17118.94948,27532.14676,21938.81727,10191.84786
4/27/2023 11:00,13475,22080.25,17617,8153.25,15080.79314,24711.51635,19716.38833,9124.859123,16023.34271,26255.98612,20948.6626,9695.162818,16995.34696,27848.72057,22219.44544,10283.2885
4/27/2023 12:00,13290.5,21836,17245.5,7813,14874.30659,24438.15948,19300.6173,8744.062101,15803.95075,25965.54445,20506.90588,9290.565982,16762.64629,27540.6602,21750.89098,9854.14811
4/27/2023 13:00,13028.25,21375.25,16991.5,7856,14580.80469,23922.50268,19016.34855,8792.186339,15492.10499,25417.6591,20204.87033,9341.697985,16431.88341,26959.53915,21430.53342,9908.38187
4/27/2023 14:00,12895.25,20793,16557.25,7837,14431.95531,23270.86692,18530.3497,8770.922141,15333.95251,24725.29611,19688.49656,9319.104774,16264.13713,26225.1762,20882.8355,9884.418116
4/27/2023 15:00,12728,20390.5,16118,7589.75,14244.7744,22820.40167,18038.75502,8494.207773,15135.0728,24246.67678,19166.1772,9025.095759,16053.19303,25717.52298,20328.83134,9572.573994
4/27/2023 16:00,12523,20216.5,15770.25,7387.5,14015.3449,22625.66638,17649.56423,8267.85598,14891.30395,24039.77053,18752.662,8784.596979,15794.63673,25498.06544,19890.23157,9317.486134
4/27/2023 17:00,13023.5,20488.25,15890.5,7364.75,14575.48864,22929.80038,17784.14422,8242.394901,15486.45668,24362.9129,18895.65324,8757.544582,16425.89248,25840.81019,20041.89691,9288.792691
4/27/2023 18:00,13274.5,20474.25,16163,7212,14856.39989,22914.13202,18089.11759,8071.441939,15784.92489,24346.26527,19219.68744,8575.907061,16742.46628,25823.15269,20385.5876,9096.136717
4/27/2023 19:00,13226.25,20481.25,16182.5,7220.25,14802.40002,22921.9662,18110.94137,8080.675078,15727.55002,24354.58909,19242.87521,8585.71727,16681.61096,25831.98144,20410.18198,9106.542031
4/27/2023 20:00,12793,20294.75,15962.75,7007.25,14317.52035,22713.24131,17865.00413,7842.292225,15212.36537,24132.81889,18981.56689,8332.435489,16135.1743,25596.75827,20133.02224,8837.895731
4/27/2023 21:00,12410.5,19792.75,15278.75,6909.75,13889.43846,22151.41881,17099.493,7733.173314,14757.52837,23535.88248,18168.21131,8216.496646,15652.74608,24963.61065,19270.32707,8714.923832
4/27/2023 22:00,11736.25,18395.75,14460.25,6478.25,13134.83922,20587.94066,16183.45373,7250.252183,13955.76667,21874.68695,17194.91959,7703.392944,14802.34811,23201.64407,18237.99375,8170.694355
4/27/2023 23:00,10871.75,17048.75,13518.75,6015.75,12167.31821,19080.42093,15129.75676,6732.636834,12927.77559,20272.94724,16075.36655,7153.426636,13711.99728,21502.74,17050.52666,7587.36612
4/28/2023 0:00,10115.25,15919.25,12818.25,5587,11320.66737,17816.32031,14345.77935,6252.793416,12028.20908,18929.84033,15242.39055,6643.593004,12757.86147,20078.15785,16167.02086,7046.60508
4/28/2023 1:00,9602.5,15590.75,12206.25,5291.5,10746.81381,17448.67352,13660.84833,5922.079177,11418.48968,18539.21561,14514.65135,6292.209125,12111.15541,19663.83715,15395.13572,6673.905635
4/28/2023 2:00,9323.25,15170.75,11845.75,5165.75,10434.28606,16978.62282,13257.38815,5781.34376,11086.42894,18039.78675,14085.97491,6142.677745,11758.95128,19134.11205,14940.45501,6515.303417
4/28/2023 3:00,9334.75,15221.25,11694.5,5170,10447.1565,17035.14082,13088.11394,5786.100226,11100.10378,18099.83712,13906.12106,6147.73149,11773.45566,19197.80519,14749.69091,6520.663731
4/28/2023 4:00,9658.25,15669.25,11987.5,5337,10809.20745,17536.52823,13416.03026,5973.001335,11484.78291,18632.56125,14254.53215,6346.313919,12181.47011,19762.84529,15119.23723,6731.29252
4/28/2023 5:00,10452,16607,13114,5818,11697.5473,18586.02833,14676.77338,6511.321298,12428.64401,19747.6551,15594.07171,6918.278879,13182.58749,20945.5827,16540.03562,7337.953885
4/28/2023 6:00,11702.5,19018,14778.5,6723.75,13097.06729,21284.34315,16539.62905,7525.008006,13915.634,22614.6146,17573.35586,7995.321006,14759.78091,23986.45703,18639.38664,8480.331288
4/28/2023 7:00,12549,20737,16451.25,7476.75,14044.44327,23208.1935,18411.71786,8367.741753,14922.22098,24658.70559,19562.45023,8890.725612,15827.42924,26154.54619,20749.14298,9430.052717
4/28/2023 8:00,12890.25,21766.75,17410.75,7973,14426.35946,24360.65708,19485.55986,8923.129033,15328.00693,25883.19814,20703.40736,9480.824597,16257.83088,27453.31862,21959.31258,10055.94815
4/28/2023 9:00,12956.5,22187.5,17591.75,8181,14500.50437,24831.54715,19688.12933,9155.916044,15406.78589,26383.51884,20918.63741,9728.160796,16341.38871,27983.98966,22187.59888,10318.2882
4/28/2023 10:00,13103.75,22515.5,18290.25,8409.75,14665.3019,25198.63436,20469.8684,9411.925797,15581.88327,26773.549,21749.23518,10000.17116,16527.10781,28397.67973,23068.58217,10606.79919
4/28/2023 11:00,13093.5,22549.75,18492.75,8463.25,14653.83043,25236.96587,20696.49999,9471.801302,15569.69483,26814.27624,21990.03124,10063.78888,16514.17999,28440.87756,23323.98534,10674.27608
4/28/2023 12:00,13012.5,22406.75,18107.75,8235.75,14563.17779,25076.9248,20265.62019,9217.190509,15473.3764,26644.2326,21532.22145,9793.264916,16412.01872,28260.51877,22838.404,10387.34165
4/28/2023 13:00,12464.75,21724.25,17304.5,8072,13950.15334,24313.09242,19366.64823,9033.926696,14822.03793,25832.6607,20577.06375,9598.547115,15721.1689,27399.71548,21825.30474,10180.81192
4/28/2023 14:00,12164,21174.25,16413.25,7769.75,13613.56347,23697.54985,18369.18946,8695.658071,14464.41119,25178.64671,19517.2638,9239.1367,15341.8479,26706.02785,20701.21547,9799.599037
4/28/2023 15:00,12233,20757,15995.25,7476,13690.78608,23230.57686,17901.3771,8366.902376,14546.46022,24682.48792,19020.21317,8889.833775,15428.87416,26179.77119,20174.01287,9429.10678
4/28/2023 16:00,12269,19897.25,16025.5,7350.25,13731.07614,22268.3719,17935.23195,8226.16696,14589.2684,23660.14514,19056.18394,8740.302395,15474.27917,25095.4113,20212.16569,9270.504562
4/28/2023 17:00,12513.75,19466,16290.25,7220.75,14004.99259,21785.73056,18231.53176,8081.234662,14880.30463,23147.33872,19371.00249,8586.311829,15782.97017,24551.49713,20546.08169,9107.172656
4/28/2023 18:00,12661.25,19756.75,15987.75,7034.5,14170.06992,22111.12875,17892.98334,7872.789562,15055.69929,23493.0743,19011.2948,8364.83891,15969.00458,24918.20564,20164.55349,8872.2648
4/28/2023 19:00,12625.5,20228.75,15571.25,6836.5,14130.05965,22639.3762,17426.84974,7651.194234,15013.18838,24054.33721,18516.02784,8129.393874,15923.91488,25513.51575,19639.24277,8622.537252
4/28/2023 20:00,12364,19641.25,14992.25,6649.25,13837.39714,21981.86481,16778.85128,7441.629966,14702.23446,23355.73136,17827.52948,7906.731839,15594.09794,24772.53124,18908.97888,8386.368145
4/28/2023 21:00,11820,18821,14589.25,6589.25,13228.56957,21063.86699,16327.82644,7374.479867,14055.35517,22380.35868,17348.3156,7835.384858,14907.97781,23737.99073,18400.69504,8310.693131
4/28/2023 22:00,11120.75,17866,13998.25,6316.5,12445.99112,19995.06124,15666.39797,7069.226707,13223.86556,21244.75257,16645.54784,7511.053376,14026.04858,22533.49675,17655.29614,7966.687129
4/28/2023 23:00,10569.5,16552.75,12954.25,5616.5,11829.04958,18525.31344,14497.98624,6285.808881,12568.36518,19683.14553,15404.11038,6678.671936,13330.78439,20877.15988,16338.5509,7083.811962
4/29/2023 0:00,10173.25,15277.75,12234.5,5283.25,11385.57913,17098.37383,13692.46484,5912.846038,12097.17783,18167.0222,14548.24389,6282.398915,12831.01398,19269.06582,15430.76604,6663.50032
4/29/2023 1:00,9730.75,14441.5,11628.75,5016.5,10890.34715,16162.46932,13014.52863,5614.307888,11570.99385,17172.62366,13827.93667,5965.202131,12272.91075,18214.34531,14666.76371,6327.061819
4/29/2023 2:00,9126.25,13751,11165.25,4899.25,10213.8099,15389.6836,12495.79411,5483.085402,10852.17302,16351.53882,13276.78124,5825.77824,11510.48498,17343.45202,14082.17422,6179.180229
4/29/2023 3:00,8857.25,14245.25,10907.75,4861.75,9912.753621,15942.83254,12207.60827,5441.11659,10532.30072,16939.25957,12970.58378,5781.186377,11171.20867,17966.82495,13757.40228,6131.883345
4/29/2023 4:00,8838,14216,10938,5020.75,9891.209631,15910.09687,12241.46311,5619.064353,10509.41023,16904.47792,13006.55455,5970.255876,11146.9296,17929.93338,13795.5551,6332.422133
4/29/2023 5:00,8950.5,14482,11053.5,5083.75,10017.11607,16207.79564,12370.72705,5689.571958,10643.18582,17220.78287,13143.89749,6045.170205,11288.82026,18265.42595,13941.22951,6411.880898
4/29/2023 6:00,9204.75,15009.25,11579.25,5123,10301.66461,16797.87714,12959.12979,5733.499314,10945.51865,17847.74446,13769.07541,6091.843022,11609.49313,18930.42014,14604.33182,6461.38497
4/29/2023 7:00,9863.75,15925.25,12209.75,5417.25,11039.19654,17823.03532,13664.76542,6062.814593,11729.14632,18936.97503,14518.81326,6441.740505,12440.65704,20085.72535,15399.55009,6832.507852
4/29/2023 8:00,10639.5,17280,13174.25,5758.5,11907.39136,19339.22861,14744.20327,6444.730783,12651.60332,20547.93039,15665.71597,6847.526457,13419.07191,21794.40411,16616.02595,7262.909496
4/29/2023 9:00,10946.75,19111.25,14254,6008.75,12251.25583,21388.7056,15952.62526,6724.802656,13016.95932,22725.4997,16949.66434,7145.102822,13806.59104,24104.06861,17977.86089,7578.537368
4/29/2023 10:00,11092.75,19712,14954.25,6127,12414.65441,22061.04597,16736.32288,6857.14431,13190.57031,23439.86134,17782.34306,7285.715829,13990.73358,24861.76469,18861.05137,7727.680209
4/29/2023 11:00,11460.25,19698.25,15124.25,6132.5,12825.94876,22045.6574,16926.5815,6863.299736,13627.57056,23423.51099,17984.49284,7292.255969,14454.24304,24844.4225,19075.46391,7734.617085
4/29/2023 12:00,11221.25,19329.25,14754.25,5998.75,12558.46753,21632.68429,16512.48922,6713.610972,13343.37176,22984.72706,17544.51979,7133.211658,14152.80423,24379.02116,18608.80132,7565.924865
4/29/2023 13:00,10795,19012.25,14009.5,5700.5,12081.42204,21277.90793,15678.98861,6379.81902,12836.51091,22607.77718,16658.9254,6778.557709,13615.19632,23979.20484,17669.48521,7189.756982
4/29/2023 14:00,10573.75,18285,13480,5434.5,11833.80605,20463.99277,15086.38898,6082.120247,12573.41892,21742.99232,16029.28829,6462.252762,13336.1447,23061.9606,17001.65321,6854.264419
4/29/2023 15:00,10567,17921.75,13315,5328.75,11826.25166,20057.45488,14901.72621,5963.768197,12565.39239,21311.04581,15833.0841,6336.503709,13327.63127,22603.81145,16793.54692,6720.887206
4/29/2023 16:00,10521.5,17669,12951.25,5341.75,11775.3295,19774.58508,14494.62873,5978.317385,12511.2876,21010.49665,15400.54303,6351.962221,13270.24438,22285.03046,16334.76715,6737.283459
4/29/2023 17:00,11082,17559,13267,5560.25,12402.62335,19651.47657,14848.00613,6222.855663,13177.78731,20879.69385,15776.00651,6611.784142,13977.17514,22146.29293,16733.00691,7012.866636
4/29/2023 18:00,11412,17789.25,13703,5615.75,12771.94889,19909.16507,15335.96352,6284.969505,13570.1957,21153.48789,16294.46124,6677.780099,14393.38772,22436.6958,17282.91201,7082.866024
4/29/2023 19:00,11617.75,17852,13767,5590.25,13002.21777,19979.39289,15407.59029,6256.430713,13814.85639,21228.10494,16370.56468,6647.457632,14652.88995,22515.83925,17363.63203,7050.704143
4/29/2023 20:00,11700.25,17579.5,13781.75,5562.5,13094.54916,19674.41952,15424.09802,6225.373792,13912.95848,20904.07074,16388.10415,6614.459654,14756.9431,22172.14856,17382.23547,7015.704449
4/29/2023 21:00,11520.5,16961.5,13508.25,5558.5,12893.37866,18982.7735,15118.00549,6220.897119,13699.21482,20169.19684,16062.88083,6609.703189,14530.23337,21392.69591,17037.28353,7010.659448
4/29/2023 22:00,11113.75,16387.75,13040.25,5346,12438.15694,18340.65067,14594.23471,5983.07385,13215.54175,19486.94134,15506.37438,6357.015966,14017.21983,20669.05359,16447.01842,6742.643773
4/29/2023 23:00,10544,15196.5,12069.25,5038.75,11800.51079,17007.44141,13507.52227,5639.209383,12538.04271,18070.4065,14351.74241,5991.65997,13298.62251,19166.58924,15222.34444,6355.124637
4/30/2023 0:00,9524.5,14247,11159.5,4621,10659.51868,15944.79109,12489.35889,5171.676817,11325.7386,16941.34053,13269.94382,5494.906618,12012.77789,17969.03214,14074.92203,5828.23735
4/30/2023 1:00,9177.25,13609.5,10565.5,4336.25,10270.88748,15231.32128,11824.57291,4852.993637,10912.81795,16183.27886,12563.60871,5156.305739,11574.80875,17164.98511,13325.73939,5469.096345
4/30/2023 2:00,8894,13334.25,10084.5,4171.5,9953.883057,14923.2702,11286.25294,4668.610656,10576.00075,15855.97459,11991.64375,4960.398822,11217.55962,16817.82599,12719.07803,5261.305368
4/30/2023 3:00,8788.75,13190,9899.5,4131,9836.090591,14761.83017,11079.20681,4623.284339,10450.84625,15684.44455,11771.65723,4912.23961,11084.81303,16635.89064,12485.74673,5210.224733
4/30/2023 4:00,8816.25,13004.25,9980,4092.75,9866.86772,14553.94465,11169.29986,4580.47615,10483.54695,15463.56619,11867.3811,4866.75591,11119.49741,16401.61341,12587.27738,5161.981912
4/30/2023 5:00,8685.5,12956.5,10381.5,4171.25,9720.536462,14500.50437,11618.64594,4668.330864,10328.06999,15406.78589,12344.81131,4960.101543,10954.58894,16341.38871,13093.66935,5260.990055
4/30/2023 6:00,8593.5,13035.25,10432.5,4267.75,9617.572976,14588.63887,11675.72352,4776.330607,10218.67129,15500.4288,12405.45624,5074.85127,10838.55392,16440.71217,13157.99311,5382.700703
4/30/2023 7:00,8987.75,13692.25,10941.25,4391.25,10058.80509,15323.93246,12245.1004,4914.547895,10687.48041,16281.67824,13010.41918,5221.707138,11335.80183,17269.35357,13799.65417,5538.465108
4/30/2023 8:00,9599.75,14816.25,11855.25,4687.5,10743.7361,16581.87765,13268.02025,5246.10151,11415.21961,17618.24501,14097.27152,5573.982854,12107.68697,18686.99884,14952.43688,5912.110491
4/30/2023 9:00,9947,15700.75,12720.25,5005.5,11132.3673,17571.78203,14236.10085,5601.997037,11828.14026,18670.01841,15125.85715,5952.121851,12545.65612,19802.57468,16043.41834,6313.188067
